-8.82143  -2.44704
-8.67857  -1.7601
-7.96429  -2.86827
-7.92857  -1.49653
-7.71429  -1.23755
-7.67857  -2.00867
-7.64286  -2.52265
-3.92857  3.08061
-3.53571  3.08398
-3.28571  3.00041
-3.21429  1.88673
-3.03571  1.80255
-2.85714  0.432653
-2.57143  1.12082
-2.53571  0.435408
-2.35714  1.89408
-2.25  1.12357
-2.07143  1.46796
-2.03571  2.06827
-1.92857  1.38347
-1.42857  1.47347
-1.25  1.475
-1.21429  1.04673
-1.03571  0.962551
-0.571429  0.709388
